trno,dbh,cl,dead,ht,bal,ba,tph,spp,ccfl,standid,plotid,nsnag
 5, 25.4067526, 5.0641971,0,27.127200,10.7146651,53.595643,  670.1102,DF, 39.204280,147, 5,12
 6, 23.5943437, 3.8419766,0,28.296486,13.0106651,53.595643,  670.1102,DF, 48.196750,147, 6,14
 7, 40.4153165,10.3192509,0,32.402587,28.3173486,53.595643,  670.1102,DF,109.540300,147, 1,14
 8, 37.9226717, 8.5369512,0,31.646134,42.0933257,53.595643,  670.1102,DF,173.054300,147, 1,14
 9, 48.1013587,12.9941117,0,37.273352,42.0933257,53.595643,  670.1102,DF,173.054300,147, 1,14
10, 46.5880661,14.2441452,0,37.913097,42.0933257,53.595643,  670.1102,DF,173.054300,147, 1,14
11, 37.3377081, 9.8468109,0,32.083583,42.0933257,53.595643,  670.1102,DF,173.054300,147, 1,14
12, 31.3246095, 5.5199554,0,25.557446,42.0933257,53.595643,  670.1102,DF,173.054300,147, 1,14
13, 13.3226536, 4.6532109,0,17.066429,42.0933257,53.595643,  670.1102,DF,173.054300,147, 1,14
 1, 50.3977620,10.4457155,0,36.263793,34.4400000,53.595643,  670.1102,DF,136.963200,147, 2,14
 3, 34.5059669,10.3022552,0,32.416181,16.8373349,53.595643,  670.1102,DF, 63.627240,147, 2,14
 4, 43.3549486,10.0363355,0,35.085040,28.3173486,53.595643,  670.1102,DF,109.540300,147, 2,14
 5, 27.4762396, 5.1939231,0,28.451394, 9.1840000,53.595643,  670.1102,DF, 33.286030,147, 2,14
 6, 32.1189007, 7.2104982,0,33.051780,19.1333349,53.595643,  670.1102,DF, 73.039740,147, 2,14
 7, 44.8492853,11.1771257,0,34.890395,19.1333349,53.595643,  670.1102,DF, 73.039740,147, 2,14
 8, 37.3377081, 8.4008092,0,32.946777,19.1333349,53.595643,  670.1102,DF, 73.039740,147, 2,14
 9, 53.4221365,13.6664944,0,34.733362,19.1333349,53.595643,  670.1102,DF, 73.039740,147, 2,14
10, 50.0758427,11.5595918,0,34.916852,19.1333349,53.595643,  670.1102,DF, 73.039740,147, 2,14
11, 39.5624806, 8.1335423,0,35.100951,19.1333349,53.595643,  670.1102,DF, 73.039740,147, 2,14
12, 42.6616875, 8.9381655,0,36.465053,19.1333349,53.595643,  670.1102,DF, 73.039740,147, 2,14
 1, 46.1773389,12.3129020,0,33.006426,12.2453326,53.595643,  670.1102,DF, 45.168050,147, 3,14
 2, 51.6168576,12.9241692,0,35.236922,35.2053257,53.595643,  670.1102,DF,140.486000,147, 3,14
 3, 32.6968257, 6.4114162,0,29.920466,20.6640023,53.595643,  670.1102,DF, 79.368030,147, 3,14
 5, 41.4011228, 7.7022930,0,33.879099,22.9600000,53.595643,  670.1102,DF, 87.547940,147, 3,14
 6, 44.6246608,11.9682189,0,35.387280,15.3066651,53.595643,  670.1102,DF, 57.421550,147, 3,14
 7, 38.5302502, 8.7887861,0,32.518533,25.2560000,53.595643,  670.1102,DF, 96.118710,147, 3,14
 8, 55.3064658,16.0368966,0,36.220298, 3.0613326,53.595643,  670.1102,DF, 10.418710,147, 3,14
 9, 21.4531218, 2.7739811,0,19.863889,13.7759977,53.595643,  670.1102,DF, 51.249620,147, 3,14
10, 46.2657911,11.3847220,0,35.714269,45.9199770,53.595643,  670.1102,DF,191.632400,147, 3,14
11, 32.3728990, 7.6732760,0,31.302168,45.9199770,53.595643,  670.1102,DF,191.632400,147, 3,14
12, 27.5136939, 7.2857807,0,27.279600,45.9199770,53.595643,  670.1102,DF,191.632400,147, 3,14
13, 22.6051832, 2.3395348,0,17.162688,45.9199770,53.595643,  670.1102,PM,191.632400,147, 3,14
 3, 60.6651807,16.3168035,0,37.248267, 1.5306663,53.595643,  670.1102,DF,  5.079221,147, 4,14
 4, 43.5992403,13.7072309,0,31.101609, 1.5306663,53.595643,  670.1102,DF,  5.079221,147, 4,14
 5, 46.7139727,14.8432053,0,32.909195, 1.5306663,53.595643,  670.1102,DF,  5.079221,147, 4,14
 6, 29.9546547, 4.6092222,0,17.156588, 1.5306663,53.595643,  670.1102,PM,  5.079221,147, 4,14
 7, 37.2912078,12.7265582,0,32.397863, 1.5306663,53.595643,  670.1102,DF,  5.079221,147, 4,14
 8, 38.5077370, 9.8563481,0,27.301555, 1.5306663,53.595643,  670.1102,DF,  5.079221,147, 4,14
 1, 45.0251479,10.2557519,0,29.327862,32.9093257,53.595643,  670.1102,DF,129.978900,147, 5,14
 2, 57.4299033,13.6720997,0,34.808343,40.5626514,53.595643,  670.1102,DF,165.522000,147, 5,14
 3, 37.6301772, 8.4984702,0,26.191671, 4.5920000,53.595643,  670.1102,DF, 15.964000,147, 5,14
 5, 29.1462610, 5.5727346,0,24.963120, 5.3573349,53.595643,  670.1102,DF, 18.815770,147, 5,14
 6, 35.9601558, 9.9088407,0,28.811726, 5.3573349,53.595643,  670.1102,DF, 18.815770,147, 5,14
 7, 30.1894685, 8.1314239,0,27.972261, 5.3573349,53.595643,  670.1102,DF, 18.815770,147, 5,14
 8, 31.8555514, 4.4828186,0,22.833144, 5.3573349,53.595643,  670.1102,PM, 18.815770,147, 5,14
 9, 25.8436979, 6.7700987,0,23.061650, 5.3573349,53.595643,  670.1102,DF, 18.815770,147, 5,14
10, 51.5377563,17.4252270,0,36.338866, 5.3573349,53.595643,  670.1102,DF, 18.815770,147, 5,14
11, 50.5898362,14.9518116,0,31.875344, 5.3573349,53.595643,  670.1102,DF, 18.815770,147, 5,14
12, 31.4969909, 6.6958616,0,26.721216, 5.3573349,53.595643,  670.1102,DF, 18.815770,147, 5,14
13, 12.6699418, 4.0784648,0,17.582428, 5.3573349,53.595643,  670.1102,DF, 18.815770,147, 5,14
 1, 48.7843795,15.2323830,0,36.676066, 7.6533349,53.595643,  670.1102,DF, 27.412330,147, 6,14
 3, 20.9050586, 7.5421602,0,23.634597, 0.7653330,53.595643,  670.1102,DF,  2.512944,147, 6,14
 4, 25.6943633, 5.1336641,0,24.241649,33.6746743,53.595643,  670.1102,DF,133.452900,147, 6,14
 5, 33.5911561, 8.8680493,0,26.646841,21.4293349,53.595643,  670.1102,DF, 82.559460,147, 6,14
 6, 40.2600360,12.5997310,0,33.994954, 9.1840000,53.595643,  670.1102,DF, 33.286030,147, 6,14
 7, 44.7902324,10.1189394,0,33.719262,17.6026674,53.595643,  670.1102,DF, 66.747240,147, 6,14
 8, 32.1246941, 5.5865756,0,24.822546,38.2666514,53.595643,  670.1102,DF,155.207200,147, 6,14
 9, 33.0269524, 4.2264421,0,24.961623,38.2666514,53.595643,  670.1102,DF,155.207200,147, 6,14
10, 25.4404412, 5.9677828,0,26.919461,38.2666514,53.595643,  670.1102,DF,155.207200,147, 6,14
11, 50.8093278, 7.9609584,0,35.356526,38.2666514,53.595643,  670.1102,DF,155.207200,147, 6,14
12, 41.8905957, 9.8473260,0,34.361689,38.2666514,53.595643,  670.1102,DF,155.207200,147, 6,14
13, 32.2649065, 5.7815226,0,31.262391,38.2666514,53.595643,  670.1102,DF,155.207200,147, 6,14
14, 17.5697216, 4.1925392,0,19.659438,38.2666514,53.595643,  670.1102,DF,155.207200,147, 6,14
15, 18.1500784, 3.8931738,0,21.739531,38.2666514,53.595643,  670.1102,DF,155.207200,147, 6,14
 1, 35.4522353, 9.7283260,0,23.134320,19.5159977,55.773215, 2087.0533,DF, 66.026050,153, 1, 8
 5, 22.9753688, 7.2404752,0,19.188077,37.8840000,55.773215, 2087.0533,DF,144.793200,153, 2,17
 7, 41.3532504,14.1091890,0,28.549372,26.4040000,55.773215, 2087.0533,DF, 96.499210,153, 3,14
 8, 17.1700935, 5.0439676,0, 9.570720,41.3280000,55.773215, 2087.0533,DF,164.325100,153, 4,15
 9, 35.6987631,16.4328287,0,28.898813,21.8119977,55.773215, 2087.0533,DF, 75.468000,153, 1,15
10, 22.0680539, 5.3916864,0,20.824436,12.6279977,55.773215, 2087.0533,DF, 36.088750,153, 1,15
11, 15.2103853, 6.4919535,0,14.691360,18.3679977,55.773215, 2087.0533,DF, 60.868010,153, 1,15
12,  2.2869000, 0.4845570,1, 2.682240,44.7720000,55.773215, 2087.0533,DF,184.329900,153, 1,15
 2, 29.7138950,10.0814490,0,25.055011,24.1080000,55.773215, 2087.0533,DF, 85.200040,153, 2,15
 3, 20.6880775, 6.4111175,0,16.521644,48.2160000,55.773215, 2087.0533,DF,202.874100,153, 2,15
 4, 20.7248661,14.0690559,0,22.171158,13.7759977,55.773215, 2087.0533,DF, 40.875900,153, 2,15
 5,105.7702176,13.4209688,0,39.410640, 8.0359977,55.773215, 2087.0533,DF, 18.311000,153, 2,15
 6, 29.9546547, 6.0297243,0,20.877764,52.8080000,55.773215, 2087.0533,PM,229.219700,153, 2,15
 7, 20.6945748, 5.5426417,0,16.510839,61.8519670,55.773215, 2087.0533,PM,287.001300,153, 2,15
 8, 24.7504580, 4.9683589,0,17.619842,61.8519670,55.773215, 2087.0533,PM,287.001300,153, 2,15
 9, 25.3905664, 4.3472496,0,17.650035,61.8519670,55.773215, 2087.0533,PM,287.001300,153, 2,15
10, 26.2750580, 8.4648385,0,24.002866,61.8519670,55.773215, 2087.0533,PM,287.001300,153, 2,15
11, 26.7929647, 8.9569503,0,25.203558,61.8519670,55.773215, 2087.0533,PM,287.001300,153, 2,15
13, 39.2446778,12.5575009,0,27.479442,61.8519670,55.773215, 2087.0533,DF,287.001300,153, 2,15
14, 50.8268353,19.3055199,0,32.705040,61.8519670,55.773215, 2087.0533,DF,287.001300,153, 2,15
16, 18.1502969, 7.4067680,0,21.407058,61.8519670,55.773215, 2087.0533,DF,287.001300,153, 2,15
17, 10.6376704, 5.8188423,0, 9.835481,61.8519670,55.773215, 2087.0533,DF,287.001300,153, 2,15
18, 18.5298664, 5.2698853,0,17.037930,61.8519670,55.773215, 2087.0533,PM,287.001300,153, 2,15
19, 16.4970664, 3.9809715,0,19.433746,61.8519670,55.773215, 2087.0533,PM,287.001300,153, 2,15
20, 11.9078299, 4.5603597,0, 9.567264,61.8519670,55.773215, 2087.0533,DF,287.001300,153, 2,15
 1, 44.6539078,14.4569200,0,24.953275,11.4799977,55.773215, 2087.0533,DF, 31.472380,153, 3,15
 2, 48.5589420,22.5600981,0,33.212928, 9.1839977,55.773215, 2087.0533,DF, 22.672690,153, 3,15
 3, 22.6844319,11.8250970,0,19.260397,41.3280000,55.773215, 2087.0533,DF,164.325100,153, 3,15
 5, 36.7913169,17.3059131,0,27.316331,43.6240000,55.773215, 2087.0533,DF,177.606600,153, 3,15
 6, 48.3838417,21.2829618,0,30.991698,16.0719977,55.773215, 2087.0533,DF, 50.620560,153, 3,15
 7, 24.4650326,12.8224575,0,21.007782,10.3319977,55.773215, 2087.0533,DF, 27.056040,153, 3,15
 8,163.5974317,26.7735406,0,49.214715,55.8606009,55.773215, 2087.0533,DF,247.574000,153, 3,15
11, 17.4973717, 9.8648093,0,18.917473,64.0036404,55.773215, 2087.0533,DF,309.344900,153, 3,15
12, 15.1032847, 8.8836734,0,15.880080,64.0036404,55.773215, 2087.0533,DF,309.344900,153, 3,15
13, 18.3317015, 8.1875406,0,16.032751,64.0036404,55.773215, 2087.0533,DF,309.344900,153, 3,15
14,  2.4439567, 0.7272251,0, 2.384425,64.0036404,55.773215, 2087.0533,DF,309.344900,153, 3,15
15,  9.4774447, 1.9470298,0, 9.022080,64.0036404,55.773215, 2087.0533,DF,309.344900,153, 3,15
16,  4.8279000, 0.8858680,1, 6.065520,64.0036404,55.773215, 2087.0533,DF,309.344900,153, 3,15
17,  7.1917771, 3.0653584,0, 7.772400,64.0036404,55.773215, 2087.0533,DF,309.344900,153, 3,15
 1, 32.6275580, 9.7078526,0,16.947215,39.0320000,55.773215, 2087.0533,PM,151.278700,153, 4,15
 2, 35.6767580,11.4540609,0,23.361847,13.7759977,55.773215, 2087.0533,PM, 40.875900,153, 4,15
 3, 23.1552386, 7.1287447,0,23.948157, 6.8879977,55.773215, 2087.0533,DF, 14.152440,153, 4,15
 4, 22.1900270, 7.4133243,0,22.027155,49.3640000,55.773215, 2087.0533,PM,209.773600,153, 4,15
 5, 39.8299463,12.1240845,0,23.077496,60.6869306,55.773215, 2087.0533,DF,278.632600,153, 4,15
 6, 29.9410096,10.8179189,0,23.926800,60.6869306,55.773215, 2087.0533,DF,278.632600,153, 4,15
 7, 28.9285227, 7.8598410,0,20.731124,60.6869306,55.773215, 2087.0533,PM,278.632600,153, 4,15
 8, 27.1401161, 6.1377698,0,18.987830,60.6869306,55.773215, 2087.0533,PM,278.632600,153, 4,15
10, 56.1998052,19.9865925,0,36.027360,60.6869306,55.773215, 2087.0533,DF,278.632600,153, 4,15
11, 20.5810811, 8.7730340,0,21.123521,60.6869306,55.773215, 2087.0533,DF,278.632600,153, 4,15
12, 14.0494685, 5.7717080,0,18.714720,60.6869306,55.773215, 2087.0533,DF,278.632600,153, 4,15
13, 17.3815580, 4.2691507,0,18.565825,60.6869306,55.773215, 2087.0533,PM,278.632600,153, 4,15
14, 15.8276247, 7.9511378,0,21.086561,60.6869306,55.773215, 2087.0533,DF,278.632600,153, 4,15
15,  3.7081575, 1.1549491,0, 4.413720,60.6869306,55.773215, 2087.0533,DF,278.632600,153, 4,15
16,  4.4623848, 1.3220432,0, 5.257779,60.6869306,55.773215, 2087.0533,DF,278.632600,153, 4,15
 2, 19.0208537, 9.1162754,0,17.281532,29.0826743,42.654721, 2157.2836,DF,112.742800,171, 1,10
 5, 27.0625648,10.2573582,0,21.007907,17.6026651,42.654721, 2157.2836,DF, 60.083870,171, 2, 2
 6, 32.6140399,12.1772660,0,21.213239,26.0213486,42.654721, 2157.2836,DF, 97.271870,171, 3, 5
 7, 23.3348746,12.7958179,0,16.846195,18.3680000,42.654721, 2157.2836,DF, 63.606640,171, 4,10
 9, 31.7128743, 9.3475424,0,19.650450,22.9600000,42.654721, 2157.2836,DF, 83.908620,171, 5,13
10, 50.2794785,12.4829011,0,26.487120, 5.3573326,42.654721, 2157.2836,DF, 12.685170,171, 6,14
11, 43.1010264,14.5443519,0,27.155857, 9.1839977,42.654721, 2157.2836,DF, 24.806860,171, 1,14
13, 12.9239808, 6.1363464,0,15.330035,37.5013257,42.654721, 2157.2836,DF,155.923700,171, 1,14
14,  6.2967276, 2.4508962,0, 6.929918,43.1650066,42.654721, 2157.2836,DF,192.905600,171, 1,14
15,  5.4469079, 1.8459770,0, 5.949105,45.0905930,42.654721, 2157.2836,DF,210.572600,171, 1,14
 4, 23.7342410,10.4631835,0,19.083248,43.1650066,42.654721, 2157.2836,DF,192.905600,171, 2,14
 9, 11.3345472, 7.0926137,0,10.829404,43.1650066,42.654721, 2157.2836,DF,192.905600,171, 2,14
 2, 41.0007629,15.8819118,0,26.003348,11.4799977,42.654721, 2157.2836,DF, 34.317840,171, 3,14
 3, 41.2159093,13.9392538,0,25.142638,33.6746743,42.654721, 2157.2836,DF,133.968300,171, 3,14
 6, 22.6074854,13.2027198,0,16.726616,35.2053257,42.654721, 2157.2836,DF,142.518100,171, 3,14
 9, 32.6140399,15.0497987,0,21.068931,35.2053257,42.654721, 2157.2836,DF,142.518100,171, 3,14
11, 21.4841093,13.8728562,0,19.827755,35.2053257,42.654721, 2157.2836,DF,142.518100,171, 3,14
 1, 28.4499254,13.0141645,0,23.591520,22.1946720,42.654721, 2157.2836,DF, 80.308280,171, 4,14
 2, 32.8364028,12.6571705,0,21.803280,14.5413303,42.654721, 2157.2836,DF, 47.495800,171, 4,14
 3, 35.6218724,13.3975358,0,20.097229,18.3680000,42.654721, 2157.2836,DF, 63.606640,171, 4,14
 5, 35.8833413,11.2956350,0,22.531474,42.7901617,42.654721, 2157.2836,DF,189.843900,171, 4,14
 7, 32.6140399,10.6182719,0,21.581849,41.7170572,42.654721, 2157.2836,DF,182.123600,171, 4,14
 9, 16.6267438, 7.5656145,0,16.686642,41.7170572,42.654721, 2157.2836,DF,182.123600,171, 4,14
10, 12.9275891, 6.5890201,0,13.034802,41.7170572,42.654721, 2157.2836,DF,182.123600,171, 4,14
11, 15.7200998, 4.5862067,0,14.674520,41.7170572,42.654721, 2157.2836,DF,182.123600,171, 4,14
12,  3.8326589, 0.7284132,0, 3.783833,41.7170572,42.654721, 2157.2836,DF,182.123600,171, 4,14
13,  4.2911697, 1.1012659,0, 4.710879,41.7170572,42.654721, 2157.2836,DF,182.123600,171, 4,14
 2, 28.1206118,10.2194045,0,18.684240,10.7146651,42.654721, 2157.2836,DF, 31.117150,171, 5,14
 4, 41.5385147,14.2725618,0,23.834464,24.4906743,42.654721, 2157.2836,DF, 89.720510,171, 5,14
 5, 29.1413315,12.2552551,0,18.868147,36.7360000,42.654721, 2157.2836,DF,151.293000,171, 5,14
 6, 29.2004351,13.5190260,0,24.291335,38.2666743,42.654721, 2157.2836,DF,160.618700,171, 5,14
 8, 21.1976369,11.4486538,0,17.502463,39.0320000,42.654721, 2157.2836,DF,165.381100,171, 5,14
 9, 19.0199643,11.3997120,0,17.649767,43.1650066,42.654721, 2157.2836,DF,192.905600,171, 5,14
10, 37.9918631,12.7647131,0,22.417854,45.0905930,42.654721, 2157.2836,DF,210.572600,171, 5,14
11, 35.4905536,10.1867025,0,21.813975,45.0905930,42.654721, 2157.2836,DF,210.572600,171, 5,14
13, 17.9319132,11.6299671,0,15.835982,45.0905930,42.654721, 2157.2836,DF,210.572600,171, 5,14
14, 11.7678081, 6.9205724,0,13.851983,45.0905930,42.654721, 2157.2836,DF,210.572600,171, 5,14
15,  7.4457246, 3.7631949,0, 9.296400,45.0905930,42.654721, 2157.2836,DF,210.572600,171, 5,14
16,  3.7948768, 1.3877029,0, 4.206240,45.0905930,42.654721, 2157.2836,DF,210.572600,171, 5,14
17,  2.4710031, 0.9423105,0, 2.685505,45.0905930,42.654721, 2157.2836,DF,210.572600,171, 5,14
 3, 37.7603018,13.0023687,0,23.978756,21.4293372,42.654721, 2157.2836,DF, 76.721260,171, 6,14
 4, 33.3824129,10.3627794,0,21.475102,26.7866743,42.654721, 2157.2836,DF,101.126900,171, 6,14
 5, 26.0565574,13.0512068,0,21.701760, 8.4186651,42.654721, 2157.2836,DF, 21.712500,171, 6,14
 6, 27.3917513,10.8319489,0,16.609841,41.7170572,42.654721, 2157.2836,DF,182.123600,171, 6,14
 7, 44.7320943,12.7886521,0,20.592635,46.0095210,42.654721, 2157.2836,DF,223.071800,171, 6,14
 8, 43.5403907,11.9816636,0,21.445259,46.0095210,42.654721, 2157.2836,DF,223.071800,171, 6,14
 9, 12.3457509, 7.1589656,0,11.826240,46.0095210,42.654721, 2157.2836,DF,223.071800,171, 6,14
11, 10.2393966, 4.5541448,0, 8.296187,46.0095210,42.654721, 2157.2836,DF,223.071800,171, 6,14
12, 11.9427000, 5.4119221,1, 9.723120,46.0095210,42.654721, 2157.2836,DF,223.071800,171, 6,14
13, 14.8510015, 9.0363477,0,13.690927,46.0095210,42.654721, 2157.2836,DF,223.071800,171, 6,14
14,  2.7973691, 0.7069809,0, 2.892275,46.0095210,42.654721, 2157.2836,DF,223.071800,171, 6,14
15,  4.2142561, 2.1521821,0, 4.572000,46.0095210,42.654721, 2157.2836,DF,223.071800,171, 6,14
21,  3.3954773, 1.4401120,0, 3.509528,46.0095210,42.654721, 2157.2836,DF,223.071800,171, 6,14
22,  0.2541000, 0.6044644,0, 1.493520,46.0095210,42.654721, 2157.2836,DF,223.071800,171, 6,14
 1, 28.6710940, 9.7639541,0,30.562144,36.7360000,64.006970, 1118.7334,DF,165.878800,172, 1,14
 3, 35.2677333,11.0970852,0,36.364103,22.0416000,64.006970, 1118.7334,DF, 94.812190,172, 2,16
 4, 43.0027405,13.2729122,0,39.302588,19.2864000,64.006970, 1118.7334,DF, 82.233670,172, 3,17
 5, 47.7898067, 9.1440000,0,38.587680, 5.5104000,64.006970, 1118.7334,DF, 22.461950,172, 4,12
 6, 39.1540403, 7.5970150,0,33.552140,11.9392000,64.006970, 1118.7334,DF, 49.834450,172, 5,14
 7, 21.4531218, 9.0937964,0,30.601920,57.8592000,64.006970, 1118.7334,DF,281.869200,172, 1,14
 8, 39.7696738,14.0997554,0,34.925538,11.0208000,64.006970, 1118.7334,DF, 45.864740,172, 1,14
 9, 23.7028800, 4.6619952,0,30.171719,55.1040000,64.006970, 1118.7334,DF,265.832600,172, 1,14
10, 20.7630268, 3.7801845,0,23.330870,58.7776000,64.006970, 1118.7334,DF,287.543200,172, 1,14
11, 44.1167912,15.2711475,0,38.130480, 1.8367998,64.006970, 1118.7334,DF,  7.337567,172, 1,14
12, 43.7943637,11.7138968,0,34.137600, 2.7552000,64.006970, 1118.7334,DF, 11.081570,172, 1,14
13, 12.9591000, 9.1655798,1,22.402800, 2.7552000,64.006970, 1118.7334,DF, 11.081570,172, 1,14
14, 15.2460000, 7.6821030,1,25.664160, 2.7552000,64.006970, 1118.7334,DF, 11.081570,172, 1,14
15, 19.0212044, 5.3880929,0,22.079136, 2.7552000,64.006970, 1118.7334,DF, 11.081570,172, 1,14
 1, 38.3920960, 9.2526033,0,35.643464,15.6128000,64.006970, 1118.7334,DF, 65.888750,172, 2,14
 2, 30.9948385,10.0537213,0,32.644080,31.2256000,64.006970, 1118.7334,DF,138.118000,172, 2,14
 3, 25.7725499, 3.7851893,0,25.019255,50.5120000,64.006970, 1118.7334,DF,239.856300,172, 2,14
 4, 24.6447753, 8.3640839,0,31.681826, 6.4288000,64.006970, 1118.7334,DF, 26.302790,172, 2,14
 5, 42.3094541, 8.8660285,0,33.919241,20.2048000,64.006970, 1118.7334,DF, 86.416810,172, 2,14
 6, 25.6268998, 6.5661875,0,27.239089, 3.6736000,64.006970, 1118.7334,DF, 14.857070,172, 2,14
 8, 43.8333426, 8.1278486,0,33.985322, 0.9184000,64.006970, 1118.7334,DF,  3.634444,172, 2,14
 9, 45.2790954, 8.1093777,0,35.647975,51.4304000,64.006970, 1118.7334,DF,244.986200,172, 2,14
10, 24.8275367, 5.7982775,0,29.551177,40.4096000,64.006970, 1118.7334,DF,184.982300,172, 2,14
11, 27.1847360, 8.9594497,0,29.629160,24.7968000,64.006970, 1118.7334,DF,107.509200,172, 2,14
12, 33.7059584, 8.9483672,0,30.804033,46.8384000,64.006970, 1118.7334,DF,219.533500,172, 2,14
13, 24.8242893, 7.5475917,0,29.613896,45.0016000,64.006970, 1118.7334,DF,209.494700,172, 2,14
14, 26.0977217, 7.6359288,0,28.649109,11.9392000,64.006970, 1118.7334,DF, 49.834450,172, 2,14
15, 38.7151588, 9.6208413,0,32.124762,35.8176000,64.006970, 1118.7334,DF,161.190900,172, 2,14
16, 28.7792644, 8.0517644,0,29.553765,35.8176000,64.006970, 1118.7334,DF,161.190900,172, 2,14
17, 17.7870000, 3.4750949,1,21.945600,35.8176000,64.006970, 1118.7334,DF,161.190900,172, 2,14
 1, 27.0764640, 6.6390317,0,30.775839,11.9392000,64.006970, 1118.7334,DF, 49.834450,172, 3,14
 2, 39.1540403,14.1049339,0,40.943784, 9.1840000,64.006970, 1118.7334,DF, 37.973970,172, 3,14
 3, 39.9461971,12.6650740,0,35.848381,26.6336000,64.006970, 1118.7334,DF,116.055500,172, 3,14
 4, 23.5943437, 7.9358033,0,26.867154,40.4096000,64.006970, 1118.7334,DF,184.982300,172, 3,14
 5, 34.2588800, 9.9562128,0,30.174965,44.0832000,64.006970, 1118.7334,DF,204.501800,172, 3,14
 6, 26.6018560, 8.5549252,0,31.284642,20.2048000,64.006970, 1118.7334,DF, 86.416810,172, 3,14
 7, 26.6431727, 8.3318513,0,29.092288,18.3680023,64.006970, 1118.7334,DF, 78.079190,172, 3,14
 8, 35.7445265, 9.5964908,0,32.188252,52.3488000,64.006970, 1118.7334,DF,250.145100,172, 3,14
 9, 36.5064962,13.3918178,0,33.146756,10.1024000,64.006970, 1118.7334,DF, 41.907270,172, 3,14
10, 24.7190869, 5.5546782,0,26.272693,29.3888000,64.006970, 1118.7334,DF,129.115700,172, 3,14
11, 40.0236467,11.7808980,0,34.811879,17.4496000,64.006970, 1118.7334,DF, 73.980220,172, 3,14
12, 24.7562032, 3.8629895,0,25.592218,47.7568000,64.006970, 1118.7334,DF,224.579700,172, 3,14
13, 31.1350763, 8.9339318,0,31.638240,61.4428657,64.006970, 1118.7334,DF,304.588700,172, 3,14
14, 36.7913169, 8.5981276,0,34.263940,61.4428657,64.006970, 1118.7334,DF,304.588700,172, 3,14
15, 22.1067000, 6.0908001,1,22.555200,61.4428657,64.006970, 1118.7334,DF,304.588700,172, 3,14
16, 25.5896487,10.2461690,0,26.843410,61.4428657,64.006970, 1118.7334,DF,304.588700,172, 3,14
17, 18.5130857, 4.9575324,0,24.702687,61.4428657,64.006970, 1118.7334,DF,304.588700,172, 3,14
 1, 35.5288718, 7.8298792,0,30.048318,22.0416000,64.006970, 1118.7334,DF, 94.812190,172, 4,14
 2, 28.0173709, 6.1051714,0,28.193781,37.6544000,64.006970, 1118.7334,DF,170.588000,172, 4,14
 3, 41.6071471,11.9474376,0,37.187551, 4.5920000,64.006970, 1118.7334,DF, 18.643250,172, 4,14
 4, 28.0925337, 4.8925734,0,26.501970,38.5728000,64.006970, 1118.7334,DF,175.340700,172, 4,14
 5, 36.9296743, 9.1715204,0,30.651420,15.6128000,64.006970, 1118.7334,DF, 65.888750,172, 4,14
 7, 23.5203447, 6.5450466,0,27.092175,30.3072000,64.006970, 1118.7334,DF,133.589200,172, 4,14
 8, 33.2428866, 8.2927911,0,30.305804,54.1856000,64.006970, 1118.7334,DF,260.552000,172, 4,14
 9, 27.5136939, 5.3691282,0,26.603724,27.5520000,64.006970, 1118.7334,DF,120.359900,172, 4,14
10, 38.6460944,10.1560549,0,31.971478,42.2464000,64.006970, 1118.7334,DF,194.717900,172, 4,14
11, 11.9427000, 4.4069234,1,13.837920,14.6944000,64.006970, 1118.7334,DF, 61.855990,172, 4,14
12, 17.8598759, 3.1851844,0,22.931616,62.2283043,64.006970, 1118.7334,DF,309.880200,172, 4,14
